# k  s  name x   px    y   py   delta ct
#
   51dm2c             9.79286e-03 -3.54381e-04  0.00000e+00  0.00000e+00  2.70000e-02  2.26755e-04
   52qm2              9.29720e-03 -3.68931e-03  0.00000e+00  0.00000e+00  2.70000e-02  2.27357e-04
   53dm2b             6.89035e-03 -3.68931e-03  0.00000e+00  0.00000e+00  2.70000e-02  2.31680e-04
   54sm1              6.18158e-03 -3.59319e-03  0.00000e+00  0.00000e+00  2.70000e-02  2.32936e-04
   55dm2a             5.48184e-03 -3.59319e-03  0.00000e+00  0.00000e+00  2.70000e-02  2.34160e-04
   56qm1              4.73795e-03 -2.54411e-03  0.00000e+00  0.00000e+00  2.70000e-02  2.35278e-04
   57bpm              4.73795e-03 -2.54411e-03  0.00000e+00  0.00000e+00  2.70000e-02  2.35278e-04
   58om1              4.73795e-03 -2.54761e-03  0.00000e+00  0.00000e+00  2.70000e-02  2.35278e-04
   59dm1e             4.48989e-03 -2.54761e-03  0.00000e+00  0.00000e+00  2.70000e-02  2.35585e-04
   60dfch             4.11779e-03 -2.54761e-03  0.00000e+00  0.00000e+00  2.70000e-02  2.36047e-04
   61vcm              4.11779e-03 -2.54761e-03  0.00000e+00  0.00000e+00  2.70000e-02  2.36047e-04
   62hcm              4.11779e-03 -2.54761e-03  0.00000e+00  0.00000e+00  2.70000e-02  2.36047e-04
   63dfch             3.74570e-03 -2.54761e-03  0.00000e+00  0.00000e+00  2.70000e-02  2.36508e-04
   64ge               3.74570e-03 -2.54761e-03  0.00000e+00  0.00000e+00  2.70000e-02  2.36508e-04
   65gs               3.74570e-03 -2.54761e-03  0.00000e+00  0.00000e+00  2.70000e-02  2.36508e-04
   66dm1d             3.31159e-03 -2.54761e-03  0.00000e+00  0.00000e+00  2.70000e-02  2.37047e-04
   67dpw              2.81546e-03 -2.54761e-03  0.00000e+00  0.00000e+00  2.70000e-02  2.37662e-04
   68dm1c             2.31934e-03 -2.54761e-03  0.00000e+00  0.00000e+00  2.70000e-02  2.38277e-04
   69b1              -5.65003e-04  2.82345e-04  0.00000e+00  0.00000e+00  2.70000e-02  2.69620e-04
   70ge              -5.65003e-04  2.82345e-04  0.00000e+00  0.00000e+00  2.70000e-02  2.69620e-04
   71dl4b            -5.23764e-04  2.82345e-04  0.00000e+00  0.00000e+00  2.70000e-02  2.69626e-04
   72gs              -5.23764e-04  2.82345e-04  0.00000e+00  0.00000e+00  2.70000e-02  2.69626e-04
   73dfch            -4.82526e-04  2.82345e-04  0.00000e+00  0.00000e+00  2.70000e-02  2.69632e-04
   74vcm             -4.82526e-04  2.82345e-04  0.00000e+00  0.00000e+00  2.70000e-02  2.69632e-04
   75hcm             -4.82526e-04  2.82345e-04  0.00000e+00  0.00000e+00  2.70000e-02  2.69632e-04
   76dfch            -4.41288e-04  2.82345e-04  0.00000e+00  0.00000e+00  2.70000e-02  2.69637e-04
   77dl4a            -4.00049e-04  2.82345e-04  0.00000e+00  0.00000e+00  2.70000e-02  2.69643e-04
   78bpm             -4.00049e-04  2.82345e-04  0.00000e+00  0.00000e+00  2.70000e-02  2.69643e-04
   79ql3             -3.49231e-04  1.38452e-04  0.00000e+00  0.00000e+00  2.70000e-02  2.69648e-04
   80dl3b            -3.29009e-04  1.38452e-04  0.00000e+00  0.00000e+00  2.70000e-02  2.69650e-04
   81sl3             -3.02007e-04  1.38851e-04  0.00000e+00  0.00000e+00  2.70000e-02  2.69651e-04
   82dl3a            -2.15668e-04  1.38851e-04  0.00000e+00  0.00000e+00  2.70000e-02  2.69657e-04
   83ql2             -1.31425e-04  2.82376e-04  0.00000e+00  0.00000e+00  2.70000e-02  2.69667e-04
   84dl2c            -6.26866e-05  2.82376e-04  0.00000e+00  0.00000e+00  2.70000e-02  2.69676e-04
   85sl2             -7.69675e-06  2.82372e-04  0.00000e+00  0.00000e+00  2.70000e-02  2.69684e-04
   86dl2b             3.01086e-05  2.82372e-04  0.00000e+00  0.00000e+00  2.70000e-02  2.69689e-04
   87dsch             5.76034e-05  2.82372e-04  0.00000e+00  0.00000e+00  2.70000e-02  2.69692e-04
   88vcm              5.76034e-05  2.82372e-04  0.00000e+00  0.00000e+00  2.70000e-02  2.69692e-04
   89hcm              5.76034e-05  2.82372e-04  0.00000e+00  0.00000e+00  2.70000e-02  2.69692e-04
   90dsch             8.50982e-05  2.82372e-04  0.00000e+00  0.00000e+00  2.70000e-02  2.69696e-04
   91dl2a             1.22904e-04  2.82372e-04  0.00000e+00  0.00000e+00  2.70000e-02  2.69701e-04
   92ql1              2.00008e-04  3.57113e-04  0.00000e+00  0.00000e+00  2.70000e-02  2.69713e-04
   93bpm              2.00008e-04  3.57113e-04  0.00000e+00  0.00000e+00  2.70000e-02  2.69713e-04
   94dl1a             2.60860e-04  3.57113e-04  0.00000e+00  0.00000e+00  2.70000e-02  2.69724e-04
   95sl1              3.30410e-04  3.57173e-04  0.00000e+00  0.00000e+00  2.70000e-02  2.69736e-04
   96ge               3.30410e-04  3.57173e-04  0.00000e+00  0.00000e+00  2.70000e-02  2.69736e-04
   97gs               3.30410e-04  3.57173e-04  0.00000e+00  0.00000e+00  2.70000e-02  2.69736e-04
   98dl0              1.47809e-03  3.57173e-04  0.00000e+00  0.00000e+00  2.70000e-02  2.69936e-04
   99ss               1.47809e-03  3.57173e-04  0.00000e+00  0.00000e+00  2.70000e-02  2.69936e-04
  100dl0              2.62578e-03  3.57173e-04  0.00000e+00  0.00000e+00  2.70000e-02  2.70135e-04
  101ge               2.62578e-03  3.57173e-04  0.00000e+00  0.00000e+00  2.70000e-02  2.70135e-04
  102gs               2.62578e-03  3.57173e-04  0.00000e+00  0.00000e+00  2.70000e-02  2.70135e-04
  103sl1              2.69580e-03  3.61999e-04  0.00000e+00  0.00000e+00  2.70000e-02  2.70147e-04
  104dl1a             2.75748e-03  3.61999e-04  0.00000e+00  0.00000e+00  2.70000e-02  2.70158e-04
  105bpm              2.75748e-03  3.61999e-04  0.00000e+00  0.00000e+00  2.70000e-02  2.70158e-04
  106ql1              3.00553e-03  1.69524e-03  0.00000e+00  0.00000e+00  2.70000e-02  2.70299e-04
  107dl2a             3.23250e-03  1.69524e-03  0.00000e+00  0.00000e+00  2.70000e-02  2.70486e-04
  108dsch             3.39757e-03  1.69524e-03  0.00000e+00  0.00000e+00  2.70000e-02  2.70622e-04
  109hcm              3.39757e-03  1.69524e-03  0.00000e+00  0.00000e+00  2.70000e-02  2.70622e-04
  110vcm              3.39757e-03  1.69524e-03  0.00000e+00  0.00000e+00  2.70000e-02  2.70622e-04
  111dsch             3.56263e-03  1.69524e-03  0.00000e+00  0.00000e+00  2.70000e-02  2.70759e-04
  112dl2b             3.78960e-03  1.69524e-03  0.00000e+00  0.00000e+00  2.70000e-02  2.70946e-04
  113sl2              4.11505e-03  1.64574e-03  0.00000e+00  0.00000e+00  2.70000e-02  2.71211e-04
  114dl2c             4.51566e-03  1.64574e-03  0.00000e+00  0.00000e+00  2.70000e-02  2.71532e-04
  115ql2              4.43413e-03 -2.05345e-03  0.00000e+00  0.00000e+00  2.70000e-02  2.71758e-04
  116dl3a             3.15727e-03 -2.05345e-03  0.00000e+00  0.00000e+00  2.70000e-02  2.73035e-04
  117sl3              2.76094e-03 -2.01839e-03  0.00000e+00  0.00000e+00  2.70000e-02  2.73427e-04
  118dl3b             2.46614e-03 -2.01839e-03  0.00000e+00  0.00000e+00  2.70000e-02  2.73717e-04
  119ql3              2.08416e-03 -1.14458e-03  0.00000e+00  0.00000e+00  2.70000e-02  2.74016e-04
  120bpm              2.08416e-03 -1.14458e-03  0.00000e+00  0.00000e+00  2.70000e-02  2.74016e-04
  121dl4a             1.91699e-03 -1.14458e-03  0.00000e+00  0.00000e+00  2.70000e-02  2.74109e-04
  122dfch             1.74982e-03 -1.14458e-03  0.00000e+00  0.00000e+00  2.70000e-02  2.74203e-04
  123hcm              1.74982e-03 -1.14458e-03  0.00000e+00  0.00000e+00  2.70000e-02  2.74203e-04
  124vcm              1.74982e-03 -1.14458e-03  0.00000e+00  0.00000e+00  2.70000e-02  2.74203e-04
  125dfch             1.58264e-03 -1.14458e-03  0.00000e+00  0.00000e+00  2.70000e-02  2.74296e-04
  126ge               1.58264e-03 -1.14458e-03  0.00000e+00  0.00000e+00  2.70000e-02  2.74296e-04
  127dl4b             1.41547e-03 -1.14458e-03  0.00000e+00  0.00000e+00  2.70000e-02  2.74389e-04
  128gs               1.41547e-03 -1.14458e-03  0.00000e+00  0.00000e+00  2.70000e-02  2.74389e-04
  129b1               2.10406e-03  1.68537e-03  0.00000e+00  0.00000e+00  2.70000e-02  3.96740e-04
  130dm1a             2.70305e-03  1.68537e-03  0.00000e+00  0.00000e+00  2.70000e-02  3.97231e-04
  131sq2h             2.94921e-03  1.68537e-03  0.00000e+00  0.00000e+00  2.70000e-02  3.97433e-04
  132hcm              2.94921e-03  1.68537e-03  0.00000e+00  0.00000e+00  2.70000e-02  3.97433e-04
  133vcm              2.94921e-03  1.68537e-03  0.00000e+00  0.00000e+00  2.70000e-02  3.97433e-04
  134sq2h             3.19537e-03  1.68537e-03  0.00000e+00  0.00000e+00  2.70000e-02  3.97635e-04
  135dm1b             3.70410e-03  1.68537e-03  0.00000e+00  0.00000e+00  2.70000e-02  3.98053e-04
  136ge               3.70410e-03  1.68537e-03  0.00000e+00  0.00000e+00  2.70000e-02  3.98053e-04
  137gs               3.70410e-03  1.68537e-03  0.00000e+00  0.00000e+00  2.70000e-02  3.98053e-04
  138om1              3.70410e-03  1.68343e-03  0.00000e+00  0.00000e+00  2.70000e-02  3.98053e-04
  139qm1              4.21066e-03  2.49590e-03  0.00000e+00  0.00000e+00  2.70000e-02  3.98573e-04
  140dm2a             4.69672e-03  2.49590e-03  0.00000e+00  0.00000e+00  2.70000e-02  3.99163e-04
  141sm1              5.18795e-03  2.55085e-03  0.00000e+00  0.00000e+00  2.70000e-02  3.99767e-04
  142dm2b             6.85209e-03  2.55085e-03  0.00000e+00  0.00000e+00  2.70000e-02  4.01833e-04
  143bpm              6.85209e-03  2.55085e-03  0.00000e+00  0.00000e+00  2.70000e-02  4.01833e-04
  144qm2              7.17703e-03  1.00046e-04  0.00000e+00  0.00000e+00  2.70000e-02  4.02104e-04
  145dm2c             7.19651e-03  1.00046e-04  0.00000e+00  0.00000e+00  2.70000e-02  4.02105e-04
  146sm2h             7.20376e-03  1.90162e-05  0.00000e+00  0.00000e+00  2.70000e-02  4.02105e-04
  147mp               7.20376e-03  1.90162e-05  0.00000e+00  0.00000e+00  2.70000e-02  4.02105e-04
  148sm2h             7.20114e-03 -6.20654e-05  0.00000e+00  0.00000e+00  2.70000e-02  4.02105e-04
  149dm2c             7.18905e-03 -6.20654e-05  0.00000e+00  0.00000e+00  2.70000e-02  4.02105e-04
  150qm2              6.87272e-03 -2.51858e-03  0.00000e+00  0.00000e+00  2.70000e-02  4.02365e-04
  151dm2b             5.22964e-03 -2.51858e-03  0.00000e+00  0.00000e+00  2.70000e-02  4.04380e-04
  152sm1              4.74479e-03 -2.46262e-03  0.00000e+00  0.00000e+00  2.70000e-02  4.04968e-04
  153dm2a             4.26521e-03 -2.46262e-03  0.00000e+00  0.00000e+00  2.70000e-02  4.05543e-04
  154qm1              3.76819e-03 -1.63798e-03  0.00000e+00  0.00000e+00  2.70000e-02  4.06043e-04
  155bpm              3.76819e-03 -1.63798e-03  0.00000e+00  0.00000e+00  2.70000e-02  4.06043e-04
  156dm1e             3.60870e-03 -1.63798e-03  0.00000e+00  0.00000e+00  2.70000e-02  4.06171e-04
  157dfch             3.36946e-03 -1.63798e-03  0.00000e+00  0.00000e+00  2.70000e-02  4.06361e-04
  158vcm              3.36946e-03 -1.63798e-03  0.00000e+00  0.00000e+00  2.70000e-02  4.06361e-04
  159hcm              3.36946e-03 -1.63798e-03  0.00000e+00  0.00000e+00  2.70000e-02  4.06361e-04
  160dfch             3.13023e-03 -1.63798e-03  0.00000e+00  0.00000e+00  2.70000e-02  4.06552e-04
  161ge               3.13023e-03 -1.63798e-03  0.00000e+00  0.00000e+00  2.70000e-02  4.06552e-04
  162gs               3.13023e-03 -1.63798e-03  0.00000e+00  0.00000e+00  2.70000e-02  4.06552e-04
  163dm1d             2.85112e-03 -1.63798e-03  0.00000e+00  0.00000e+00  2.70000e-02  4.06775e-04
  164dpw              2.53213e-03 -1.63798e-03  0.00000e+00  0.00000e+00  2.70000e-02  4.07029e-04
  165dm1c             2.21315e-03 -1.63798e-03  0.00000e+00  0.00000e+00  2.70000e-02  4.07284e-04
  166b1               1.64526e-03  1.19197e-03  0.00000e+00  0.00000e+00  2.70000e-02  5.47365e-04
  167ge               1.64526e-03  1.19197e-03  0.00000e+00  0.00000e+00  2.70000e-02  5.47365e-04
  168dh4c             1.85417e-03  1.19197e-03  0.00000e+00  0.00000e+00  2.70000e-02  5.47486e-04
  169gs               1.85417e-03  1.19197e-03  0.00000e+00  0.00000e+00  2.70000e-02  5.47486e-04
  170dfch             2.02827e-03  1.19197e-03  0.00000e+00  0.00000e+00  2.70000e-02  5.47587e-04
  171vcm              2.02827e-03  1.19197e-03  0.00000e+00  0.00000e+00  2.70000e-02  5.47587e-04
  172hcm              2.02827e-03  1.19197e-03  0.00000e+00  0.00000e+00  2.70000e-02  5.47587e-04
  173dfch             2.20236e-03  1.19197e-03  0.00000e+00  0.00000e+00  2.70000e-02  5.47688e-04
  174dh4b             2.31843e-03  1.19197e-03  0.00000e+00  0.00000e+00  2.70000e-02  5.47755e-04
  175sh4              2.54990e-03  1.18509e-03  0.00000e+00  0.00000e+00  2.70000e-02  5.47889e-04
  176dh4a             2.75184e-03  1.18509e-03  0.00000e+00  0.00000e+00  2.70000e-02  5.48006e-04
  177bpm              2.75184e-03  1.18509e-03  0.00000e+00  0.00000e+00  2.70000e-02  5.48006e-04
  178qh3              3.19664e-03  2.50244e-03  0.00000e+00  0.00000e+00  2.70000e-02  5.48419e-04
  179dh3b             3.67179e-03  2.50244e-03  0.00000e+00  0.00000e+00  2.70000e-02  5.48997e-04
  180sh3              4.16485e-03  2.56390e-03  0.00000e+00  0.00000e+00  2.70000e-02  5.49605e-04
  181dh3a             4.63919e-03  2.56390e-03  0.00000e+00  0.00000e+00  2.70000e-02  5.50197e-04
  182qh2              5.07559e-03 -3.66128e-04  0.00000e+00  0.00000e+00  2.70000e-02  5.50572e-04
  183dh2c             5.02212e-03 -3.66128e-04  0.00000e+00  0.00000e+00  2.70000e-02  5.50581e-04
  184sh2              4.94317e-03 -4.44280e-04  0.00000e+00  0.00000e+00  2.70000e-02  5.50597e-04
  185dh2b             4.87503e-03 -4.44280e-04  0.00000e+00  0.00000e+00  2.70000e-02  5.50612e-04
  186dsch             4.83177e-03 -4.44280e-04  0.00000e+00  0.00000e+00  2.70000e-02  5.50621e-04
  187vcm              4.83177e-03 -4.44280e-04  0.00000e+00  0.00000e+00  2.70000e-02  5.50621e-04
  188hcm              4.83177e-03 -4.44280e-04  0.00000e+00  0.00000e+00  2.70000e-02  5.50621e-04
  189dsch             4.78851e-03 -4.44280e-04  0.00000e+00  0.00000e+00  2.70000e-02  5.50630e-04
  190dh2a             4.72038e-03 -4.44280e-04  0.00000e+00  0.00000e+00  2.70000e-02  5.50645e-04
  191qh1              4.66520e-03 -9.96464e-06  0.00000e+00  0.00000e+00  2.70000e-02  5.50653e-04
  192bpm              4.66520e-03 -9.96464e-06  0.00000e+00  0.00000e+00  2.70000e-02  5.50653e-04
  193dh1a             4.66350e-03 -9.96464e-06  0.00000e+00  0.00000e+00  2.70000e-02  5.50653e-04
  194sh1              4.66156e-03 -9.96464e-06  0.00000e+00  0.00000e+00  2.70000e-02  5.50653e-04
  195ge               4.66156e-03 -9.96464e-06  0.00000e+00  0.00000e+00  2.70000e-02  5.50653e-04
  196gs               4.66156e-03 -9.96464e-06  0.00000e+00  0.00000e+00  2.70000e-02  5.50653e-04
  197dh0              4.61644e-03 -9.96464e-06  0.00000e+00  0.00000e+00  2.70000e-02  5.50653e-04
  198ls               4.61644e-03 -9.96464e-06  0.00000e+00  0.00000e+00  2.70000e-02  5.50653e-04
  199d_dw             4.65050e-03 -9.96464e-06  0.00000e+00  0.00000e+00  2.70000e-02  5.50653e-04
  200dw_90            4.58688e-03 -8.64555e-06  0.00000e+00  0.00000e+00  2.70000e-02  5.50654e-04
  201d_dw             4.61643e-03 -8.64555e-06  0.00000e+00  0.00000e+00  2.70000e-02  5.50653e-04
  202dh0              4.57728e-03 -8.64555e-06  0.00000e+00  0.00000e+00  2.70000e-02  5.50654e-04
  203ge               4.57728e-03 -8.64555e-06  0.00000e+00  0.00000e+00  2.70000e-02  5.50654e-04
  204gs               4.57728e-03 -8.64555e-06  0.00000e+00  0.00000e+00  2.70000e-02  5.50654e-04
  205sh1              4.57560e-03 -8.64555e-06  0.00000e+00  0.00000e+00  2.70000e-02  5.50654e-04
  206dh1a             4.57413e-03 -8.64555e-06  0.00000e+00  0.00000e+00  2.70000e-02  5.50654e-04
  207bpm              4.57413e-03 -8.64555e-06  0.00000e+00  0.00000e+00  2.70000e-02  5.50654e-04
  208qh1              4.62356e-03  4.15572e-04  0.00000e+00  0.00000e+00  2.70000e-02  5.50660e-04
  209dh2a             4.68730e-03  4.15572e-04  0.00000e+00  0.00000e+00  2.70000e-02  5.50673e-04
  210sq1h             4.72776e-03  4.15572e-04  0.00000e+00  0.00000e+00  2.70000e-02  5.50681e-04
  211hcm              4.72776e-03  4.15572e-04  0.00000e+00  0.00000e+00  2.70000e-02  5.50681e-04
  212vcm              4.72776e-03  4.15572e-04  0.00000e+00  0.00000e+00  2.70000e-02  5.50681e-04
  213sq1h             4.76822e-03  4.15572e-04  0.00000e+00  0.00000e+00  2.70000e-02  5.50690e-04
  214dh2b             4.83196e-03  4.15572e-04  0.00000e+00  0.00000e+00  2.70000e-02  5.50702e-04
  215sh2              4.90566e-03  3.40951e-04  0.00000e+00  0.00000e+00  2.70000e-02  5.50716e-04
  216dh2c             4.95545e-03  3.40951e-04  0.00000e+00  0.00000e+00  2.70000e-02  5.50724e-04
  217qh2              4.52285e-03 -2.51953e-03  0.00000e+00  0.00000e+00  2.70000e-02  5.51088e-04
  218dh3a             4.05673e-03 -2.51953e-03  0.00000e+00  0.00000e+00  2.70000e-02  5.51660e-04
  219sh3              3.57198e-03 -2.46129e-03  0.00000e+00  0.00000e+00  2.70000e-02  5.52248e-04
  220dh3b             3.10465e-03 -2.46129e-03  0.00000e+00  0.00000e+00  2.70000e-02  5.52808e-04
  221qh3              2.66479e-03 -1.18527e-03  0.00000e+00  0.00000e+00  2.70000e-02  5.53211e-04
  222bpm              2.66479e-03 -1.18527e-03  0.00000e+00  0.00000e+00  2.70000e-02  5.53211e-04
  223dh4a             2.46282e-03 -1.18527e-03  0.00000e+00  0.00000e+00  2.70000e-02  5.53327e-04
  224sh4              2.23135e-03 -1.19167e-03  0.00000e+00  0.00000e+00  2.70000e-02  5.53461e-04
  225dh4b             2.11532e-03 -1.19167e-03  0.00000e+00  0.00000e+00  2.70000e-02  5.53528e-04
  226dfch             1.94127e-03 -1.19167e-03  0.00000e+00  0.00000e+00  2.70000e-02  5.53629e-04
  227hcm              1.94127e-03 -1.19167e-03  0.00000e+00  0.00000e+00  2.70000e-02  5.53629e-04
  228vcm              1.94127e-03 -1.19167e-03  0.00000e+00  0.00000e+00  2.70000e-02  5.53629e-04
  229dfch             1.76722e-03 -1.19167e-03  0.00000e+00  0.00000e+00  2.70000e-02  5.53730e-04
  230ge               1.76722e-03 -1.19167e-03  0.00000e+00  0.00000e+00  2.70000e-02  5.53730e-04
  231dh4c             1.55836e-03 -1.19167e-03  0.00000e+00  0.00000e+00  2.70000e-02  5.53851e-04
  232gs               1.55836e-03 -1.19167e-03  0.00000e+00  0.00000e+00  2.70000e-02  5.53851e-04
  233b1               2.12703e-03  1.63829e-03  0.00000e+00  0.00000e+00  2.70000e-02  6.84866e-04
  234dm1a             2.70929e-03  1.63829e-03  0.00000e+00  0.00000e+00  2.70000e-02  6.85330e-04
  235dfch             2.94857e-03  1.63829e-03  0.00000e+00  0.00000e+00  2.70000e-02  6.85521e-04
  236hcm              2.94857e-03  1.63829e-03  0.00000e+00  0.00000e+00  2.70000e-02  6.85521e-04
  237vcm              2.94857e-03  1.63829e-03  0.00000e+00  0.00000e+00  2.70000e-02  6.85521e-04
  238dfch             3.18785e-03  1.63829e-03  0.00000e+00  0.00000e+00  2.70000e-02  6.85712e-04
  239dm1b             3.68237e-03  1.63829e-03  0.00000e+00  0.00000e+00  2.70000e-02  6.86107e-04
  240ge               3.68237e-03  1.63829e-03  0.00000e+00  0.00000e+00  2.70000e-02  6.86107e-04
  241gs               3.68237e-03  1.63829e-03  0.00000e+00  0.00000e+00  2.70000e-02  6.86107e-04
  242qm1              4.17730e-03  2.44509e-03  0.00000e+00  0.00000e+00  2.70000e-02  6.86603e-04
  243dm2a             4.65347e-03  2.44509e-03  0.00000e+00  0.00000e+00  2.70000e-02  6.87170e-04
  244sm1              5.13470e-03  2.49898e-03  0.00000e+00  0.00000e+00  2.70000e-02  6.87749e-04
  245dm2b             6.76501e-03  2.49898e-03  0.00000e+00  0.00000e+00  2.70000e-02  6.89732e-04
  246bpm              6.76501e-03  2.49898e-03  0.00000e+00  0.00000e+00  2.70000e-02  6.89732e-04
  247qm2              7.08115e-03  8.01377e-05  0.00000e+00  0.00000e+00  2.70000e-02  6.89990e-04
  248dm2c             7.09675e-03  8.01377e-05  0.00000e+00  0.00000e+00  2.70000e-02  6.89991e-04
  249sm2h             7.10171e-03  1.36353e-06  0.00000e+00  0.00000e+00  2.70000e-02  6.89991e-04
  250mp               7.10171e-03  1.36353e-06  0.00000e+00  0.00000e+00  2.70000e-02  6.89991e-04
  251sm2h             7.09709e-03 -7.74143e-05  0.00000e+00  0.00000e+00  2.70000e-02  6.89991e-04
  252dm2c             7.08201e-03 -7.74143e-05  0.00000e+00  0.00000e+00  2.70000e-02  6.89991e-04
  253qm2              6.76649e-03 -2.49667e-03  0.00000e+00  0.00000e+00  2.70000e-02  6.90248e-04
  254dm2b             5.13769e-03 -2.49667e-03  0.00000e+00  0.00000e+00  2.70000e-02  6.92228e-04
